,datetime,site,geometry,SWE,SWE_units,MAX AIR TEMP,MAX AIR TEMP_units,PRECIPITATION,PRECIPITATION_units,datasource
3039,1998-04-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.7,in,51.26,degF,0.0,in,NRCS
3040,1998-04-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.2,in,51.44,degF,0.0,in,NRCS
3041,1998-04-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.6,in,57.92,degF,0.0,in,NRCS
3042,1998-05-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.9,in,55.4,degF,0.0,in,NRCS
3043,1998-05-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.3,in,56.66,degF,0.0,in,NRCS
3044,1998-05-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),10.7,in,57.74,degF,0.0,in,NRCS
3045,1998-05-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),10.1,in,58.64,degF,0.0,in,NRCS
3046,1998-05-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.5,in,51.44,degF,0.0,in,NRCS
3047,1998-05-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.1,in,41.72,degF,0.3,in,NRCS
3048,1998-05-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.4,in,45.32,degF,0.1,in,NRCS
3049,1998-05-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.1,in,50.18,degF,0.0,in,NRCS
3050,1998-05-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.0,in,53.78,degF,0.0,in,NRCS
3051,1998-05-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),8.4,in,59.18,degF,0.0,in,NRCS
3052,1998-05-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),7.5,in,49.64,degF,0.0,in,NRCS
3053,1998-05-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),6.8,in,54.68,degF,0.0,in,NRCS
3054,1998-05-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),6.2,in,59.54,degF,0.0,in,NRCS
3055,1998-05-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.3,in,43.34,degF,0.1,in,NRCS
3056,1998-05-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.4,in,47.48,degF,0.1,in,NRCS
3057,1998-05-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.8,in,57.74,degF,0.1,in,NRCS
3058,1998-05-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.0,in,60.98,degF,0.0,in,NRCS
3059,1998-05-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.8,in,61.7,degF,0.0,in,NRCS
3060,1998-05-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.8,in,61.16,degF,0.0,in,NRCS
3061,1998-05-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.9,in,61.52,degF,0.0,in,NRCS
3062,1998-05-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.4,in,60.8,degF,0.0,in,NRCS
3063,1998-05-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,52.16,degF,0.0,in,NRCS
3064,1998-05-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,52.16,degF,0.0,in,NRCS
3065,1998-05-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,50.72,degF,0.0,in,NRCS
3066,1998-05-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.98,degF,0.0,in,NRCS
3067,1998-05-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.62,degF,0.0,in,NRCS
3068,1998-05-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.08,degF,0.0,in,NRCS
3069,1998-05-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
3070,1998-05-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.14,degF,0.0,in,NRCS
3071,1998-05-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.14,degF,0.0,in,NRCS
3072,1998-05-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.82,degF,0.0,in,NRCS
3073,1998-06-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
3074,1998-06-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.4,degF,0.0,in,NRCS
3075,1998-06-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.36,degF,0.0,in,NRCS
3076,1998-06-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,44.24,degF,0.0,in,NRCS
3077,1998-06-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,38.66,degF,0.1,in,NRCS
3078,1998-06-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.94,degF,0.0,in,NRCS
3079,1998-06-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.96,degF,0.0,in,NRCS
3080,1998-06-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,52.16,degF,0.0,in,NRCS
3081,1998-06-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.06,degF,0.0,in,NRCS
3082,1998-06-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.92,degF,0.0,in,NRCS
3083,1998-06-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,53.78,degF,0.0,in,NRCS
3084,1998-06-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.96,degF,0.0,in,NRCS
3085,1998-06-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,53.42,degF,0.1,in,NRCS
3086,1998-06-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,49.82,degF,0.2,in,NRCS
3087,1998-06-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.38,degF,0.0,in,NRCS
3088,1998-06-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,58.28,degF,0.1,in,NRCS
3089,1998-06-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,50.72,degF,0.0,in,NRCS
3090,1998-06-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.84,degF,0.0,in,NRCS
3091,1998-06-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.0,in,NRCS
3092,1998-06-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.0,in,NRCS
3093,1998-06-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.82,degF,0.0,in,NRCS
3094,1998-06-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.04,degF,0.0,in,NRCS
3095,1998-06-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.16,degF,0.0,in,NRCS
3096,1998-06-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.0,degF,0.0,in,NRCS
3097,1998-06-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.08,degF,0.0,in,NRCS
3098,1998-06-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.22,degF,0.0,in,NRCS
3099,1998-06-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.56,degF,0.0,in,NRCS
3100,1998-06-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,80.06,degF,0.0,in,NRCS
3101,1998-06-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,82.04,degF,0.0,in,NRCS
3102,1998-06-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,83.12,degF,0.0,in,NRCS
3103,1998-07-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,80.78,degF,0.0,in,NRCS
3104,1998-07-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.34,degF,0.0,in,NRCS
3105,1998-07-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.02,degF,0.0,in,NRCS
3106,1998-07-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.0,in,NRCS
3107,1998-07-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.08,degF,0.1,in,NRCS
3108,1998-07-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.0,in,NRCS
3109,1998-07-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.0,in,NRCS
3110,1998-07-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.3,in,NRCS
3111,1998-07-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.1,in,NRCS
3112,1998-07-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.4,in,NRCS
3113,1998-07-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.0,in,NRCS
3114,1998-07-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
3115,1998-07-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.62,degF,0.0,in,NRCS
3116,1998-07-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.52,degF,0.0,in,NRCS
3117,1998-07-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,81.32,degF,0.0,in,NRCS
3118,1998-07-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.36,degF,0.0,in,NRCS
3119,1998-07-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,80.24,degF,0.0,in,NRCS
3120,1998-07-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,84.74,degF,0.0,in,NRCS
3121,1998-07-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.0,degF,0.0,in,NRCS
3122,1998-07-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,84.02,degF,0.0,in,NRCS
3123,1998-07-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,82.22,degF,0.0,in,NRCS
3124,1998-07-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.32,degF,0.0,in,NRCS
3125,1998-07-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.96,degF,0.0,in,NRCS
3126,1998-07-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.22,degF,0.0,in,NRCS
3127,1998-07-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.98,degF,0.1,in,NRCS
3128,1998-07-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.06,degF,0.1,in,NRCS
3129,1998-07-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.18,degF,0.1,in,NRCS
3130,1998-07-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.58,degF,0.2,in,NRCS
3131,1998-07-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.1,degF,0.1,in,NRCS
3132,1998-07-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.0,in,NRCS
3133,1998-07-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.0,degF,0.1,in,NRCS
3134,1998-08-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.9,degF,0.2,in,NRCS
3135,1998-08-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.28,degF,0.0,in,NRCS
3136,1998-08-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.78,degF,0.0,in,NRCS
3137,1998-08-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.6,degF,0.0,in,NRCS
3138,1998-08-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.78,degF,0.0,in,NRCS
3139,1998-08-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.5,degF,0.0,in,NRCS
3140,1998-08-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.26,degF,0.0,in,NRCS
3141,1998-08-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.62,degF,0.0,in,NRCS
3142,1998-08-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.12,degF,0.0,in,NRCS
3143,1998-08-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.32,degF,0.2,in,NRCS
3144,1998-08-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.16,degF,0.6,in,NRCS
3145,1998-08-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
3146,1998-08-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.44,degF,0.0,in,NRCS
3147,1998-08-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.38,degF,0.3,in,NRCS
3148,1998-08-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.04,degF,0.1,in,NRCS
3149,1998-08-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.76,degF,0.0,in,NRCS
3150,1998-08-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.58,degF,0.0,in,NRCS
3151,1998-08-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.0,in,NRCS
3152,1998-08-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
3153,1998-08-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
3154,1998-08-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.88,degF,0.0,in,NRCS
3155,1998-08-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.62,degF,0.0,in,NRCS
3156,1998-08-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.16,degF,0.0,in,NRCS
3157,1998-08-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.04,degF,0.0,in,NRCS
3158,1998-08-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.84,degF,0.1,in,NRCS
3159,1998-08-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.64,degF,0.1,in,NRCS
3160,1998-08-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.1,degF,0.1,in,NRCS
3161,1998-08-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.66,degF,0.0,in,NRCS
3162,1998-08-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.72,degF,0.0,in,NRCS
3163,1998-08-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.8,degF,0.0,in,NRCS
3164,1998-08-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.48,degF,0.2,in,NRCS
3165,1998-09-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.26,degF,0.5,in,NRCS
3166,1998-09-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.68,degF,0.0,in,NRCS
3167,1998-09-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.56,degF,0.0,in,NRCS
3168,1998-09-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.0,degF,0.0,in,NRCS
3169,1998-09-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.88,degF,0.0,in,NRCS
3170,1998-09-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.18,degF,0.0,in,NRCS
3171,1998-09-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.16,degF,0.0,in,NRCS
3172,1998-09-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.4,degF,0.0,in,NRCS
3173,1998-09-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
3174,1998-09-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.16,degF,0.0,in,NRCS
3175,1998-09-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.1,in,NRCS
3176,1998-09-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.34,degF,0.1,in,NRCS
3177,1998-09-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.18,degF,0.1,in,NRCS
3178,1998-09-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.82,degF,0.0,in,NRCS
3179,1998-09-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
3180,1998-09-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.14,degF,0.0,in,NRCS
3181,1998-09-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.14,degF,0.0,in,NRCS
3182,1998-09-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.34,degF,0.0,in,NRCS
3183,1998-09-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
3184,1998-09-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.56,degF,0.0,in,NRCS
3185,1998-09-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.28,degF,0.0,in,NRCS
3186,1998-09-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.46,degF,0.0,in,NRCS
3187,1998-09-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.3,degF,0.0,in,NRCS
3188,1998-09-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.78,degF,0.0,in,NRCS
3189,1998-09-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.0,in,NRCS
3190,1998-09-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.74,degF,0.0,in,NRCS
3191,1998-09-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.5,degF,0.0,in,NRCS
3192,1998-09-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
3193,1998-09-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,58.28,degF,0.0,in,NRCS
3194,1998-09-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.68,degF,0.2,in,NRCS
3195,1998-10-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,43.52,degF,0.2,in,NRCS
3196,1998-10-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.1,in,50.18,degF,0.0,in,NRCS
3197,1998-10-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.1,in,47.66,degF,0.5,in,NRCS
3198,1998-10-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,31.28,degF,0.4,in,NRCS
3199,1998-10-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.9,in,32.0,degF,0.0,in,NRCS
3200,1998-10-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,45.86,degF,0.1,in,NRCS
3201,1998-10-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,56.84,degF,0.0,in,NRCS
3202,1998-10-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,61.34,degF,0.0,in,NRCS
3203,1998-10-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.3,in,60.08,degF,0.0,in,NRCS
3204,1998-10-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,59.18,degF,0.0,in,NRCS
3205,1998-10-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,61.7,degF,0.0,in,NRCS
3206,1998-10-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,62.06,degF,0.0,in,NRCS
3207,1998-10-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,64.58,degF,0.0,in,NRCS
3208,1998-10-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,64.22,degF,0.0,in,NRCS
3209,1998-10-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,53.78,degF,0.0,in,NRCS
3210,1998-10-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,41.54,degF,0.0,in,NRCS
3211,1998-10-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,34.7,degF,0.0,in,NRCS
3212,1998-10-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,48.92,degF,0.1,in,NRCS
3213,1998-10-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,50.36,degF,0.0,in,NRCS
3214,1998-10-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,48.02,degF,0.0,in,NRCS
3215,1998-10-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,46.22,degF,0.0,in,NRCS
3216,1998-10-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,44.06,degF,0.0,in,NRCS
3217,1998-10-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,45.32,degF,0.0,in,NRCS
3218,1998-10-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,46.22,degF,0.0,in,NRCS
3219,1998-10-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,47.84,degF,0.2,in,NRCS
3220,1998-10-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,,,0.5,in,NRCS
3221,1998-10-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,,,0.5,in,NRCS
3222,1998-10-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.4,in,,,0.2,in,NRCS
3223,1998-10-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.5,in,,,0.0,in,NRCS
3224,1998-10-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.5,in,,,0.2,in,NRCS
3225,1998-10-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,,,0.0,in,NRCS
3226,1998-11-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,,,0.0,in,NRCS
3227,1998-11-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,,,0.0,in,NRCS
